note_id,#diary_id,#author_id,#note_date,#people
"182262",#"364",#"359",#"1964-04-21",#"хрущев->7,золотая->1,леонид ильич брежнев->1,никита->1,мао->10,джонсон->1,маркс->4,ленин->2,сталин->3,конфуций->1,эдвард теллер->1,суслов->1"
"182263",#"364",#"359",#"1964-04-23",#"пабло->1,неруда->1,мао->1,дин->1,лина->1,илья эренбург->1,цин->2,чан->1,кай->1,хэнаня->1,ай->1,солженицын->1,иван денисович->1,олесь гончар->1,мстислав ростропович->1,дейнека->1,майя плисецкая->1,николай черкасов->1,сергей герасимов->1,шекспир->1,кьеркегор->1,жан->2,поль сартр->1,габриэль->1,марсель->1,валя->1,мартин хайдеггер->1,карл->1,хрущев->1"
"182264",#"364",#"359",#"1964-04-24",#"горький->1,маяковский->1,марьин->1,ионесян->1,никита->1,ревекка->1,сталин->7,зиновьев->1,фурцев->1,суслов->1,хрущев->1"
"182265",#"364",#"359",#"1964-05-04",#"тамуся->1,микоян->1,бен->4,белла->4,брежнев->1,никита->3,хрущев->1,сталин->2,анна ахматова->2,дон->1"
"182266",#"364",#"359",#"1964-04-01",#"лабиа->2,карлос->1"
"182267",#"364",#"359",#"1964-05-16",#"леонид латынин->1,достоевский->3,гудзий->6,кирилл->1,мефодий->1,В И кулешов->1,П Г пустовойт->1,николай калиникович->1,настасья филипповна->1,павел->1,александровичев->1,орлов->1,николай калиникович гудзий->1,павел александрович орлов->1,глаголев->1,павел александрович->1,алексей максимович горький->1,горький->2,алексей максимович->1"
"182268",#"364",#"359",#"1964-05-17",#"любовь дмитриевна менделеева->1,александр блок->1,гоголь->1,корней чуковский->1,валерий брюсов->1,сергей миронович киров->1,робеспьер->1,ганди->1,зиновьев->1,бухарин->1,сталин->10,ленин->1,жуков->2,молотов->1,ворошилов->1,берия->1,хрущев->8,нил->1,амер->1,ареф->1"
"182269",#"364",#"359",#"1964-05-19",#"владимир владимирович набоков->1,владимир дмитриевич набоков->1,дмитрий николаевич набоков->1,александр->2,николай александрович набоков->1,владимир набоков->1,кирилл->1,ольга->1,елена->1,набоков->1"
"182270",#"364",#"359",#"1964-05-20",#
"182271",#"364",#"359",#"1964-05-21",#"каир->1,хрущев->1,ареф->1,андрей громыко->1"
"182272",#"364",#"359",#"1964-05-24",#
"182273",#"364",#"359",#"1964-06-01",#"эрих->1,фромма->1,люсьен->1,гародя роже->1,пикассо->1,кафка->1,гародя->1,кьеркегор->2,бердяев->1,лев шестов->3,достоевский->2,ницше->1,афина->2,шпенглер->1,шестов->1,сартр->1,камя->1,лев шварцман->1,грэм грин->1,франц кафка->1,юрий смирнов->1"
"182274",#"364",#"359",#"1964-07-01",#"чарли чаплин->1,сталин->1,хрущев->2,самуил яковлевич маршак->1,морис торез->1,брежнев->1,анастас иванович микоян->1,микоян->1,Н С хрущев->1,джонсон->1,давид->1,ирина бабич->1,валентина анатолиевна вилюгина->1,никита хрущев->1"
"182275",#"364",#"359",#"1964-08-05",#"эдик->1,тома->1,аксаков->1,сталин->1,дин->1,муся->1,исаак->1,пальмиро->1,морис торез->1"
"182276",#"364",#"359",#"1964-08-28",#"поль джонсон->1"
"182277",#"364",#"359",#"1963-07-09",#"сталин->2"
"182278",#"364",#"359",#"1963-07-21",#"алексей толстой->1,гарин->1"
"182279",#"364",#"359",#"1963-07-25",#"федерико феллини->1,джульетта мазина->1,аверелла->1,гарриман->1,андрей громыко->1,александр герасимов->1,И В сталин->1"
"182280",#"364",#"359",#"1963-07-29",#
"182281",#"364",#"359",#"1963-08-22",#"стивен уорд->1,кристина->1,килера->1,дуглас->1,стефан святой->1,сартр->1,натали->1,уилсон->1,шолохов->1,твардовский->2,сурков->1,эренбург->2,аксёнов->1,александр твардовский->1,солженицын->1,виктор некрасов->1,алексей сурков->1,евтушенко->2,вознесенский->1,илья эренбург->1,никита сергеевич->3,теркин->1,мао->4,сталин->1,фрол козлов->1,козлов->1,никита->1,молотов->1,фрол романович козлов->1,микоян->1,суслов->1,мухитдин->1,тито->1,хан айюб->1,айюб->1,хан->1,барзани->2,мустафа->1,касем->1,бен->2,белла->2,аббас ферхат->1,малышев->3,медведев->4,таня строганова->1,всеволод малышев->1,таня->1,кобелев->3"
"182282",#"364",#"359",#"1963-08-26",#"сталин->5,мао->4,маркс->2,ленин->1"
"182283",#"364",#"359",#"1963-08-27",#"юркая->2,перескок->1,заур сыртланов->1,юра->2,заура сыртлан->1,бугров->1,кириченко->2,адольф эйхман->1"
"182284",#"364",#"359",#"1963-08-30",#"тамуся->1,эдик->2,достоевский->1,леонид петрович гроссман->1,никита->1"
"182285",#"364",#"359",#"1964-09-18",#"голля->1,мао->2,барри->1,октав->1,достоевский->1"
"182286",#"364",#"359",#"1964-09-29",#"тореза->1,пальмиро->1,элизабет->1,гарли->1,флинн->1,александр завадский->1,отто->1,самуил маршак->1,василий гроссман->1,михаил светлов->2,василий семёнович гроссман->1,степан кольчугин->1,горький->1,гроссман->1,булат окуджава->1,бродский->5,чаадаев->1,маршак->2,расул гамзатов->1,александр твардовский->1,александр прокофьев->1,твардовский->1,прокофьев->1,анна ахматова->2,семён липкин->1,арсений андреевич тарковский->1,самойлов->1,владимир корнилов->1,никита сергеевич->1,эренбург->1,косолапов->2,тито->1,сталин->1,иоанн->1,тьерри->1"
"182287",#"364",#"359",#"1964-10-12",#"левитан->1,комаров->1,феоктист->1,егоров->1"
"182288",#"364",#"359",#"1964-10-16",#"леонид брежнев->1,алексей косыгин->1,никита сергеевич->1,хрущёв->1,освальдо->1,А Н косыгин->1"
"182289",#"364",#"359",#"1964-10-17",#"синьхуа->1,добрынин->1,джонсон->1,мао->1"
"182290",#"364",#"359",#"1964-10-24",#"суслов->7,хрущёв->1,микоян->2,москва->1,центральный->1,михаил суслов->1,брежнев->1,синьцзян->1,алексей аджубей->1,юнайтед пресс->1"
"182291",#"364",#"359",#"1964-10-25",#"сартр->11,жан->3,поль сартр->5,бернарда шоу->1,борис пастернак->1,хайдеггер->1,франс->1,луи арагон->1,шолохов->2,франсуа->1,фолкнер->1,грин->2,достоевский->2,мария ильинична ульянова->2,троцкий->1,сталин->4,ленин->1,юрий гагарин->1,титов->1,адриан николаев->1,валерий быковский->1,валентин терешков->1,жанна->1,комаров->1,феоктист->1,питер->1,хрущёв->1,барри->1,джонсон->1,кеннеди->3,уоррен->2,освальд->1,хант харольдсон->1,леонид брежнев->1,брежнев->1,алексей косыгин->1,косыгин->1,гарольд вильсон->1,вильсон->4,патрик гордон->1,уокер->1,джордж браун->1,чарлзший сноу->1,фрэнк->1,каузинс->1,гордон уокер->1"
"182292",#"364",#"359",#"1964-10-30",#"екатерина фурцева->1"
"182293",#"364",#"359",#"1964-11-04",#"джонсон->2,франклин->1,рузвельт->1,сам->1"
"182294",#"114",#"207",#"1941-10-01",#"касенька->2"
"182295",#"114",#"207",#"1941-12-01",#"нина->3,танюша->3,таня->1,миша->1,асенька->1"
"182296",#"114",#"207",#"1941-12-05",#"сикорский->2,сталин->1"
"182297",#"114",#"207",#"1941-12-09",#
"182298",#"114",#"207",#"1941-12-10",#
"182299",#"114",#"207",#"1941-12-12",#"арцыбашев->1,санин->1"
"182300",#"114",#"207",#"1941-12-30",#
"182301",#"114",#"207",#"1942-01-01",#"асенька->1,ася->3,филипп->1"
"182302",#"114",#"207",#"1942-01-04",#"шереметьев->1"
"182303",#"114",#"207",#"1942-01-05",#
"182304",#"114",#"207",#"1942-01-07",#
"182305",#"114",#"207",#"1942-01-13",#
"182306",#"114",#"207",#"1942-01-15",#
"182307",#"114",#"207",#"1942-01-21",#
"182308",#"114",#"207",#"1942-02-03",#
"182309",#"114",#"207",#"1942-03-06",#"маяковский->1"
